station,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12
US1CAPC0007,57.9,85.9,45.9,4.3,10.3,0.0,0.0,0.3,2.3,37.6,3.8,75.1
US1CAPC0035,293.8,68.9,174.2,6.9,42.2,0.0,0.0,0.0,5.1,47.5,19.6,74.2
US1CAPC0007,57.9,85.9,45.9,4.3,10.3,0.0,0.0,0.3,2.3,37.6,3.8,75.1
US1CAYB0004,279.7,68.7,163.0,9.7,25.9,0.0,0.0,0.0,12.2,9.9,18.3,137.1
USC00043800,293.2,124.5,243.9,16.8,32.0,2.8,0.0,5.6,9.5,29.8,23.0,88.4
USC00043800,293.2,124.5,243.9,16.8,32.0,2.8,0.0,5.6,9.5,29.8,23.0,88.4
US1CACV0011,393.0,87.1,330.3,4.2,15.1,0.0,0.0,2.3,4.9,21.9,20.4,81.8
US1CAMD0039,296.4,114.4,299.0,63.1,38.4,7.4,1.8,0.0,29.2,60.4,80.5,179.4
USC00045151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0
USC00045151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0
USC00047672,471.9,161.4,303.4,0.0,32.0,4.6,0.0,0.0,1.3,0.0,33.0,145.6
USW00093209,167.1,72.5,123.3,0.0,9.4,0.3,0.0,0.0,0.6,0.0,44.7,105.4
US1CASL0016,128.2,52.8,119.6,0.0,12.1,1.8,0.0,3.3,4.8,0.0,50.0,0.0
USC00043882,353.5,73.2,448.7,0.0,21.8,7.0,0.0,10.7,2.5,0.0,37.3,177.8
USC00045151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0
USC00047933,594.7,178.0,519.5,0.0,16.5,4.8,0.0,0.0,0.5,0.0,41.2,166.9
US1CASB0005,305.4,120.1,208.6,0.0,11.0,11.7,0.0,2.5,0.0,0.0,12.2,128.4
US1CASL0036,233.6,79.1,155.5,0.0,1.0,0.3,0.0,0.0,0.0,0.0,43.4,123.1
US1CASL0033,346.2,85.3,231.3,0.0,6.7,0.5,0.0,2.0,0.0,0.0,28.8,107.5
US1CASL0016,128.2,52.8,119.6,0.0,12.1,1.8,0.0,3.3,4.8,0.0,50.0,0.0
USW00093209,167.1,72.5,123.3,0.0,9.4,0.3,0.0,0.0,0.6,0.0,44.7,105.4
US1CASL0016,128.2,52.8,119.6,0.0,12.1,1.8,0.0,3.3,4.8,0.0,50.0,0.0
US1CASL0036,233.6,79.1,155.5,0.0,1.0,0.3,0.0,0.0,0.0,0.0,43.4,123.1
USC00045151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0
USW00093209,167.1,72.5,123.3,0.0,9.4,0.3,0.0,0.0,0.6,0.0,44.7,105.4
US1CASL0036,233.6,79.1,155.5,0.0,1.0,0.3,0.0,0.0,0.0,0.0,43.4,123.1
USW00093209,167.1,72.5,123.3,0.0,9.4,0.3,0.0,0.0,0.6,0.0,44.7,105.4
USC00047672,471.9,161.4,303.4,0.0,32.0,4.6,0.0,0.0,1.3,0.0,33.0,145.6
USC00046730,265.7,79.5,182.2,0.0,3.8,0.0,0.0,0.5,0.0,0.0,50.0,122.4
USC00047672,471.9,161.4,303.4,0.0,32.0,4.6,0.0,0.0,1.3,0.0,33.0,145.6
USC00045151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0
US1CASB0005,305.4,120.1,208.6,0.0,11.0,11.7,0.0,2.5,0.0,0.0,12.2,128.4
USC00047672,471.9,161.4,303.4,0.0,32.0,4.6,0.0,0.0,1.3,0.0,33.0,145.6
USW00093209,167.1,72.5,123.3,0.0,9.4,0.3,0.0,0.0,0.6,0.0,44.7,105.4
USW00093209,167.1,72.5,123.3,0.0,9.4,0.3,0.0,0.0,0.6,0.0,44.7,105.4
US1CASL0037,270.1,111.6,233.7,1.8,19.4,14.8,0.3,3.7,2.8,5.0,24.9,124.8
USC00047672,471.9,161.4,303.4,0.0,32.0,4.6,0.0,0.0,1.3,0.0,33.0,145.6
US1CASL0036,233.6,79.1,155.5,0.0,1.0,0.3,0.0,0.0,0.0,0.0,43.4,123.1
US1CASL0033,346.2,85.3,231.3,0.0,6.7,0.5,0.0,2.0,0.0,0.0,28.8,107.5
US1CASL0040,0.0,78.0,195.7,0.0,10.4,1.6,0.0,2.8,0.0,0.0,39.8,91.5
USC00040212,388.5,128.0,381.2,0.0,50.9,1.5,0.0,1.8,5.1,16.9,72.5,182.3
US1CAMD0022,219.0,46.0,0.0,0.0,40.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0
US1CASD0053,273.4,91.8,209.5,2.5,11.1,2.4,0.0,39.4,2.0,2.7,21.8,28.2
US1CASD0238,0.0,0.0,45.0,2.6,7.1,9.7,0.0,51.6,1.3,12.5,29.6,41.1
US1CASD0101,184.8,92.2,178.7,2.3,12.2,8.5,0.0,0.0,0.0,0.0,0.0,0.0
US1CASD0105,218.3,59.2,161.2,0.5,3.5,2.1,3.8,35.3,0.0,2.6,29.0,14.5
USC00048135,501.2,78.1,529.0,82.9,76.5,19.6,9.9,31.8,54.5,7.7,71.1,255.8
US1CASH0010,389.5,125.2,436.8,40.9,71.0,4.6,0.0,12.7,75.5,14.7,106.8,234.4
USW00003178,143.7,51.7,106.0,2.6,7.4,5.1,0.0,36.3,0.5,6.9,24.6,19.4
US1CASD0018,171.3,52.3,130.5,1.6,7.8,6.4,0.0,60.1,0.8,6.4,20.7,21.0
USW00003178,143.7,51.7,106.0,2.6,7.4,5.1,0.0,36.3,0.5,6.9,24.6,19.4
US1CASS0001,192.9,85.1,191.3,1.0,13.1,0.0,0.0,0.3,13.2,10.4,24.6,34.6
US1CAIN0007,156.3,6.3,87.5,0.0,0.0,6.9,5.6,55.7,2.6,21.8,2.1,8.7
US1CADN0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7
USC00044957,157.3,81.1,199.0,0.0,4.8,0.3,0.0,21.6,0.0,0.0,1.8,0.0
US1CATL0011,267.3,113.0,418.3,3.8,6.7,4.4,0.0,24.7,2.6,13.0,14.2,33.1
USC00045502,6.1,1.1,2.8,0.0,1.0,0.0,0.0,75.7,38.1,0.0,5.8,2.5
USC00045091,149.6,137.1,180.8,0.0,5.9,0.0,0.0,0.0,0.5,2.5,12.7,25.5
USC00046657,624.2,114.6,455.2,0.0,29.2,0.0,1.3,178.0,5.2,4.6,37.7,40.7
US1CARV0065,122.4,56.8,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00045502,6.1,1.1,2.8,0.0,1.0,0.0,0.0,75.7,38.1,0.0,5.8,2.5
USC00049473,244.1,90.6,167.3,2.0,21.5,2.6,0.0,0.3,1.6,7.4,48.8,96.4
US1CAFR0021,212.8,136.3,266.6,0.0,3.8,0.0,0.0,20.1,2.6,3.5,10.2,40.7
US1CAFR0025,240.9,161.6,234.7,0.0,5.3,0.5,0.0,19.7,2.4,0.8,9.9,35.9
US1CAFR0025,240.9,161.6,234.7,0.0,5.3,0.5,0.0,19.7,2.4,0.8,9.9,35.9
US1CAFR0021,212.8,136.3,266.6,0.0,3.8,0.0,0.0,20.1,2.6,3.5,10.2,40.7
US1CAFR0025,240.9,161.6,234.7,0.0,5.3,0.5,0.0,19.7,2.4,0.8,9.9,35.9
US1CAFR0021,212.8,136.3,266.6,0.0,3.8,0.0,0.0,20.1,2.6,3.5,10.2,40.7
US1CAFR0025,240.9,161.6,234.7,0.0,5.3,0.5,0.0,19.7,2.4,0.8,9.9,35.9
USC00043261,93.3,42.2,74.2,0.0,23.2,0.3,0.0,3.8,0.0,0.0,8.0,27.7
USC00043261,93.3,42.2,74.2,0.0,23.2,0.3,0.0,3.8,0.0,0.0,8.0,27.7
USC00041864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00046675,145.2,52.6,70.9,1.0,10.4,2.3,0.0,3.3,0.3,0.5,17.3,54.2
US1CAFR0022,304.7,140.3,239.7,1.0,8.4,0.0,0.0,2.8,6.4,7.4,9.6,32.0
US1CALA0067,279.3,209.1,159.6,0.0,10.7,0.0,0.0,178.3,0.0,0.0,9.7,110.5
US1CASD0040,207.4,66.3,175.5,2.8,10.3,3.3,0.0,52.0,1.8,4.0,23.0,20.6
US1CASM0038,339.2,92.3,170.4,4.0,25.5,0.8,0.0,0.0,0.5,1.5,29.8,102.7
US1CABT0042,195.6,60.7,155.9,24.7,24.2,4.8,0.0,4.1,33.0,27.4,16.8,86.3
USC00045151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0
US1CASR0069,86.4,82.4,69.5,0.0,6.7,0.0,0.0,178.1,5.0,0.0,8.1,21.6
USC00049111,240.6,117.3,249.0,0.0,11.1,10.9,0.0,2.0,0.8,0.6,13.5,129.0
USC00049111,240.6,117.3,249.0,0.0,11.1,10.9,0.0,2.0,0.8,0.6,13.5,129.0
US1CATY0005,258.2,18.1,230.5,37.8,16.3,5.3,0.0,6.1,27.6,48.0,83.2,218.8
USC00041697,548.2,220.0,592.9,7.2,40.6,4.3,0.0,37.3,9.9,2.3,74.4,79.0
USC00044863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00023187,181.8,6.1,66.4,0.0,6.7,0.0,0.0,124.9,8.7,0.5,13.0,97.9
USS0019L38S,535.6,269.3,490.1,43.2,32.9,45.6,0.0,58.5,30.4,15.1,109.1,91.2
USC00043551,813.8,87.4,400.4,0.0,15.0,25.7,0.0,38.0,22.1,12.2,54.2,11.0
USS0020H13S,93.7,88.8,170.2,25.3,78.5,48.0,0.0,40.6,27.9,25.2,60.7,55.8
USS0020H02S,55.7,22.6,101.3,12.5,37.9,25.4,0.0,17.8,15.2,10.2,50.8,32.9
US1CATY0028,501.1,176.3,463.5,53.4,35.1,5.4,0.0,21.6,25.7,38.4,146.0,261.2
USC00041697,548.2,220.0,592.9,7.2,40.6,4.3,0.0,37.3,9.9,2.3,74.4,79.0
USC00048014,307.7,187.4,192.6,4.1,2.8,6.3,0.0,93.5,9.1,0.0,23.1,68.6
US1CAFR0025,240.9,161.6,234.7,0.0,5.3,0.5,0.0,19.7,2.4,0.8,9.9,35.9
US1CATY0038,263.5,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00023179,21.6,6.4,49.5,0.0,1.5,2.3,0.0,27.7,16.8,0.0,0.5,1.5
US1CADN0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7
US1CAHM0046,265.5,181.2,295.3,102.2,46.2,7.0,2.5,3.9,79.0,102.6,108.3,257.6
US1CAHM0117,227.7,177.6,263.8,94.8,42.8,9.6,6.0,3.8,79.2,102.1,127.6,217.3
USC00049855,364.6,181.0,388.4,5.9,0.0,0.0,0.0,29.8,51.9,0.0,92.1,0.0
USC00045026,0.0,40.6,111.6,15.3,20.3,0.0,0.0,0.0,0.0,0.0,100.3,75.4
USC00040343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,1.8,32.0,31.1
USC00045119,0.0,42.3,79.8,3.0,24.8,0.3,0.0,2.0,0.0,0.0,18.4,59.4
US1CASD0018,171.3,52.3,130.5,1.6,7.8,6.4,0.0,60.1,0.8,6.4,20.7,21.0
US1CASD0238,0.0,0.0,45.0,2.6,7.1,9.7,0.0,51.6,1.3,12.5,29.6,41.1
USC00040176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,10.9
US1CASR0017,12.3,2.0,40.9,0.0,3.3,3.0,0.0,34.2,0.3,0.0,2.8,4.1
USS0019L19S,482.8,297.1,485.2,37.9,45.4,27.8,0.0,58.4,20.3,20.3,96.5,103.9
USC00049298,176.1,72.2,59.8,10.5,6.9,9.4,0.0,12.5,0.8,16.2,42.2,58.4
USS0020H02S,55.7,22.6,101.3,12.5,37.9,25.4,0.0,17.8,15.2,10.2,50.8,32.9
USC00044374,20.3,5.3,55.8,35.0,90.1,15.0,0.0,20.3,32.8,0.0,8.1,7.1
US1CATY0011,427.4,109.2,414.1,50.8,60.9,1.8,0.0,32.0,74.7,9.7,80.9,231.7
USC00041159,494.6,181.0,500.5,59.6,54.6,46.5,0.0,20.9,47.7,19.1,101.2,172.1
USC00048407,161.3,43.2,105.3,0.0,1.0,1.4,0.0,58.9,0.0,0.0,12.7,0.0
US1CASK0027,302.2,168.2,345.3,141.6,45.2,15.9,0.0,0.3,69.9,64.2,136.9,247.8
US1CATH0005,259.2,64.2,225.8,21.4,38.8,7.1,0.0,0.0,16.0,6.8,25.1,88.5
USW00023225,473.9,364.3,499.5,49.1,63.3,30.8,0.0,12.0,30.2,51.8,137.7,179.2
USC00049111,240.6,117.3,249.0,0.0,11.1,10.9,0.0,2.0,0.8,0.6,13.5,129.0
US1CAHM0079,443.0,193.4,402.0,54.3,45.7,14.0,0.0,4.3,53.7,59.8,127.5,306.4
US1CAKN0026,155.2,53.7,174.2,0.0,1.0,0.0,0.0,74.9,0.5,2.5,4.6,14.9
USC00049111,240.6,117.3,249.0,0.0,11.1,10.9,0.0,2.0,0.8,0.6,13.5,129.0
US1CALA0014,188.8,175.0,118.1,0.0,14.8,0.3,0.0,156.2,2.6,0.8,20.9,56.2
USC00046252,265.7,39.6,409.7,47.2,16.4,5.0,0.0,24.9,6.4,1.0,15.1,12.4
USC00040449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00044881,261.9,113.1,164.4,0.0,3.5,15.4,2.8,23.5,8.8,18.3,10.9,5.4
USC00042319,9.2,12.4,4.7,0.0,0.5,3.3,0.0,57.5,6.6,0.0,0.3,7.2
US1CASR0023,29.5,5.6,26.0,0.0,0.0,0.0,0.0,53.1,0.0,0.0,0.0,0.0
USC00041244,94.6,62.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.6
USC00046154,86.5,30.7,30.8,0.0,0.0,3.3,0.0,22.7,0.0,0.0,3.6,52.2
USC00046154,86.5,30.7,30.8,0.0,0.0,3.3,0.0,22.7,0.0,0.0,3.6,52.2
USC00046154,86.5,30.7,30.8,0.0,0.0,3.3,0.0,22.7,0.0,0.0,3.6,52.2
USC00046154,86.5,30.7,30.8,0.0,0.0,3.3,0.0,22.7,0.0,0.0,3.6,52.2
USC00041428,186.8,84.1,160.9,4.8,11.4,0.3,0.0,1.3,7.6,17.0,20.6,50.3
USW00023155,50.1,62.0,75.7,0.0,3.8,9.4,0.0,27.4,0.0,7.6,0.6,16.2
USC00042805,108.3,59.5,135.8,0.0,6.6,0.0,0.0,56.7,1.0,0.0,7.2,18.7
US1CASD0238,0.0,0.0,45.0,2.6,7.1,9.7,0.0,51.6,1.3,12.5,29.6,41.1
USC00046154,86.5,30.7,30.8,0.0,0.0,3.3,0.0,22.7,0.0,0.0,3.6,52.2
US1CAKN0001,96.4,90.1,130.2,0.0,2.5,17.5,0.0,112.1,0.8,0.0,3.3,26.0
USC00048407,161.3,43.2,105.3,0.0,1.0,1.4,0.0,58.9,0.0,0.0,12.7,0.0
USC00041244,94.6,62.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,7.6
US1CAIM0002,12.8,9.2,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAIM0002,12.8,9.2,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAIM0002,12.8,9.2,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00048702,116.2,12.4,42.5,1.8,44.5,33.8,0.0,7.8,28.9,0.8,0.5,3.8
USC00041738,11.7,11.5,10.6,0.0,1.5,3.8,0.0,10.0,7.4,0.0,3.5,1.8
US1CARV0077,28.2,11.5,47.8,0.0,0.0,0.0,0.0,93.4,0.3,0.3,0.8,5.4
US1CASD0053,273.4,91.8,209.5,2.5,11.1,2.4,0.0,39.4,2.0,2.7,21.8,28.2
US1CASK0005,52.1,33.1,78.3,5.6,23.0,14.3,0.0,31.5,7.5,7.9,13.3,53.0
USC00042964,73.0,22.4,93.5,13.7,0.0,18.0,0.0,0.0,0.0,9.6,5.1,34.2
USC00042964,73.0,22.4,93.5,13.7,0.0,18.0,0.0,0.0,0.0,9.6,5.1,34.2
US1CAHM0079,443.0,193.4,402.0,54.3,45.7,14.0,0.0,4.3,53.7,59.8,127.5,306.4
US1CATL0011,267.3,113.0,418.3,3.8,6.7,4.4,0.0,24.7,2.6,13.0,14.2,33.1
USC00043357,5.1,98.1,209.2,8.9,0.0,0.8,0.0,3.0,7.6,0.0,21.4,83.8
US1CAHM0079,443.0,193.4,402.0,54.3,45.7,14.0,0.0,4.3,53.7,59.8,127.5,306.4
US1CASK0016,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,22.4,3.6,61.9
US1CASK0016,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,22.4,3.6,61.9
US1CASK0004,114.7,58.1,107.1,16.7,26.9,22.7,0.0,10.2,10.5,15.7,48.3,90.5
USC00046328,0.0,0.0,0.0,0.0,0.3,6.9,0.0,0.0,13.5,9.3,0.0,0.0
US1CASK0009,189.2,113.5,274.6,68.4,30.6,21.3,0.0,10.1,26.4,49.6,84.1,188.5
USC00046508,101.6,49.3,118.4,36.3,1.8,0.8,0.0,6.1,34.3,54.1,59.4,101.9
US1CASK0027,302.2,168.2,345.3,141.6,45.2,15.9,0.0,0.3,69.9,64.2,136.9,247.8
US1CASK0027,302.2,168.2,345.3,141.6,45.2,15.9,0.0,0.3,69.9,64.2,136.9,247.8
USC00043357,5.1,98.1,209.2,8.9,0.0,0.8,0.0,3.0,7.6,0.0,21.4,83.8
USC00043761,27.4,39.1,183.9,70.1,15.5,0.0,0.0,9.6,42.4,17.6,20.6,112.0
USC00043761,27.4,39.1,183.9,70.1,15.5,0.0,0.0,9.6,42.4,17.6,20.6,112.0
USC00043761,27.4,39.1,183.9,70.1,15.5,0.0,0.0,9.6,42.4,17.6,20.6,112.0
US1CADN0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.7
USC00043357,5.1,98.1,209.2,8.9,0.0,0.8,0.0,3.0,7.6,0.0,21.4,83.8
USC00043357,5.1,98.1,209.2,8.9,0.0,0.8,0.0,3.0,7.6,0.0,21.4,83.8
USC00043357,5.1,98.1,209.2,8.9,0.0,0.8,0.0,3.0,7.6,0.0,21.4,83.8
USC00043357,5.1,98.1,209.2,8.9,0.0,0.8,0.0,3.0,7.6,0.0,21.4,83.8
US1CAHM0144,287.0,74.3,121.4,32.5,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US1CAHM0126,224.5,135.9,291.6,88.5,35.7,8.0,0.0,5.4,70.5,65.0,140.2,255.1
USC00046328,0.0,0.0,0.0,0.0,0.3,6.9,0.0,0.0,13.5,9.3,0.0,0.0
